fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	prob_corte	ganancia	iteracion
20220922 193710	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	46	TRUE	757577	0.2055852854033	0.827108854372054	667	132	0.419751463877275	24338000	1
20220922 193751	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	795	TRUE	757577	0.178594730149955	0.550129106873646	585	398	0.7772561269349	16300000	2
20220922 193758	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	39	TRUE	757577	0.148457186674117	0.923642244404182	360	332	0.369042175052193	26016000	3
20220922 193804	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	28	TRUE	757577	0.167195806012838	0.300381048889831	255	490	0.448639068024337	23598000	4
20220922 193817	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	85	TRUE	757577	0.0539617026711348	0.605250071231276	284	539	0.298880925904532	27316000	5
20220922 193822	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	25	TRUE	757577	0.229347817603266	0.841414568051696	411	599	0.526690393556812	21368000	6
20220922 193847	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	276	TRUE	757577	0.248864639235311	0.662695497786626	131	928	0.710387035002172	19838000	7
20220922 193909	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	361	TRUE	757577	0.131813859649817	0.579065846102312	520	24	0.215245635202392	25744000	8
20220922 193920	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	128	TRUE	757577	0.109701138952398	0.374271511994302	480	268	0.539993691353165	21592000	9
20220922 193929	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	48	TRUE	757577	0.257601200490259	0.494968747133389	176	994	0.262358021185904	25696000	10
20220922 193957	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	661	TRUE	757577	0.0495929444161011	0.245980884823948	685	748	0.605802812400911	18352000	11
20220922 194022	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	54	TRUE	757577	0.277517345841741	0.895749178361148	24	702	0.162124601038344	24612000	12
20220922 194033	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	305	TRUE	757577	0.191444134054706	0.791498073032126	778	184	0.675175786021935	16256000	13
20220922 194156	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	310	TRUE	757577	0.030883958931081	0.759112924737856	56	314	0.479162346109586	22724000	14
20220922 194202	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1	TRUE	757577	0.0878177602320211	0.466494289841503	736	466	0.105341321700823	17054000	15
20220922 194230	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	404	TRUE	757577	0.0758570942620281	0.410502965021878	238	909	0.209073786910063	26908000	16
20220922 194238	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	83	TRUE	757577	0.214432898020837	0.339214801695198	620	807	0.578651354094606	19426000	17
