fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	prob_corte	ganancia	iteracion
20220925 211202	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	130	TRUE	102191	0.299893906847822	0.319997059829298	4002	292	0.319701773616074	23012000	36
20220925 211211	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	47	TRUE	102191	0.240189884186959	0.228640658706157	1570	783	0.279919957273158	25610000	37
20220925 211220	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	45	TRUE	102191	0.211110032957808	0.999236763691389	700	127	0.307100429092584	26526000	38
20220925 211230	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	25	TRUE	102191	0.299622186922603	0.36793926431422	799	699	0.360931380329014	24740000	39
20220925 211239	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	33	TRUE	102191	0.22917393946336	0.870709343201575	639	366	0.294388332369956	26548000	40
20220925 211247	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	46	TRUE	102191	0.201399891996823	0.780547530960735	1073	131	0.313123991960371	25932000	41
20220925 211255	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	16	TRUE	102191	0.257782985730918	0.999721432254295	508	298	0.326102125091834	26088000	42
20220925 211304	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	240	TRUE	102191	0.249511600383491	0.999858189882058	5820	18	0.260783794835058	21194000	43
20220925 211311	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	48	TRUE	102191	0.239410895638214	0.990159429249494	1808	341	0.32620248804587	26346000	44
20220925 211322	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	75	TRUE	102191	0.272812491155784	0.225119418666422	1831	1024	0.347929416359401	26394000	45
20220925 211330	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	56	TRUE	102191	0.2390687566718	0.914429835299487	1203	67	0.298928193230051	25924000	46
20220925 211429	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	94	TRUE	102191	0.131776159390333	0.997937611692509	2	326	0.282977583590271	23850000	47
20220925 211452	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	129	TRUE	102191	0.0991592665455624	0.516043063538329	700	157	0.439833065823975	25250000	48
20220925 211500	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	89	TRUE	102191	0.226608081521655	0.577024312539333	1608	1024	0.321798135073683	26166000	49
20220925 211507	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	25	TRUE	102191	0.222820034875168	0.923183595306934	986	267	0.330618346619385	25632000	50
20220925 211515	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	50	TRUE	102191	0.246118104334153	0.670533781498426	1630	452	0.299062478292907	25610000	51
20220925 211525	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	64	TRUE	102191	0.141607199211627	0.20036227519139	1395	518	0.350151382778452	26404000	52
20220925 211620	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	146	TRUE	102191	0.269113848408793	0.630266787940505	15	1024	0.406750307928491	23344000	53
20220925 211631	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	105	TRUE	102191	0.246245286400214	0.201298092867869	3166	981	0.304925353675237	23686000	54
20220925 211638	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	14	TRUE	102191	0.299429051042171	0.999601653219446	712	170	0.26291440663776	25744000	55
20220925 211648	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	70	TRUE	102191	0.233922644185648	0.575335188180953	781	369	0.347722196723905	26208000	56
20220925 211655	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	43	TRUE	102191	0.299142920339123	0.998891512342831	1406	1021	0.346254357806308	25252000	57
20220925 211706	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	80	TRUE	102191	0.238223048012639	0.227675843499805	1377	560	0.296054604834541	25776000	58
20220925 211720	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	149	TRUE	102191	0.127443645174395	0.551569834422515	1751	96	0.354732338518429	25700000	59
20220925 211736	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	125	TRUE	102191	0.268523950211369	0.203080343749272	641	658	0.207232157365489	24054000	60
20220925 211744	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	72	TRUE	102191	0.295460538550596	0.646256853989504	2020	35	0.488637164244926	22964000	61
20220925 211751	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	112	TRUE	102191	0.272288981091451	0.999875905326852	2764	351	0.370680401988241	24358000	62
20220925 211810	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	92	TRUE	102191	0.140701137023328	0.211076244679245	1641	889	0.327599991915598	27142000	63
20220925 211921	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	754	TRUE	102191	0.0107859085499956	0.212438439751519	1794	223	0.324519696684665	26018000	64
20220925 211938	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	113	TRUE	102191	0.149371778763837	0.642935227213667	0	17	0.504209989644606	22106000	65
20220925 211950	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	72	TRUE	102191	0.132973897099614	0.200193378375621	1146	1024	0.325854751220186	26484000	66
20220925 212112	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	641	TRUE	102191	0.0108158062062101	0.280840484250716	679	733	0.329409713684445	26982000	67
20220925 212135	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	124	TRUE	102191	0.0821107851819615	0.482513725810533	748	848	0.342558017732235	25954000	68
20220925 212151	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	125	TRUE	102191	0.0771731129160822	0.200115603371739	1422	718	0.324720688085538	26608000	69
20220925 212310	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	727	TRUE	102191	0.0133267213256829	0.262012595771835	761	503	0.325937300703838	26620000	70
