fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	prob_corte	ganancia	iteracion
20220922 202052	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	38	TRUE	757577	0.0974930752480854	0.812932615920487	230	231	0.165486362308158	26002000	36
20220922 202203	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	387	TRUE	757577	0.0300940760326691	0.587371067853866	305	72	0.164008752457676	26416000	37
20220922 202658	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	196	TRUE	757577	0.0112539037833154	0.430391962764435	0	843	0.168993753899762	15782000	38
20220922 202916	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	285	TRUE	757577	0.0210306479727166	0.999270859979948	102	678	0.156157028235092	26748000	39
20220922 203124	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	597	TRUE	757577	0.0265003211265843	0.710770853019098	185	690	0.0825372754459149	26520000	40
20220922 203240	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	947	TRUE	757577	0.0204649642961971	0.811881398259813	844	228	0.106131538462365	25398000	41
20220922 203623	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1706	TRUE	757577	0.0102016442193092	0.301337075528766	261	458	0.114147960940174	26692000	42
20220922 203916	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1855	TRUE	757577	0.0176814263019468	0.780716516915977	534	527	0.0740689888393015	25478000	43
20220922 204000	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	363	TRUE	757577	0.0446089601175963	0.597538426496862	633	179	0.146653218857551	25942000	44
20220922 204025	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	126	TRUE	757577	0.0537179076993673	0.56589518719227	918	787	0.149616154767834	26388000	45
20220922 204215	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	669	TRUE	757577	0.010824877276766	0.429363763639882	406	334	0.137096887978672	26292000	46
20220922 204244	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	28	TRUE	757577	0.159813378525576	0.80720991171355	83	461	0.157049810869542	23846000	47
20220922 204301	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	97	TRUE	757577	0.265588008785186	0.565017871408445	594	732	0.124846641127911	24986000	48
20220922 204357	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	793	TRUE	757577	0.0649616982313703	0.200451577773529	941	169	0.111935584244985	26126000	49
20220922 204810	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	658	TRUE	757577	0.0100005595309606	0.895902229175839	127	842	0.168644622184741	26526000	50
20220922 205135	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1225	TRUE	757577	0.0103918714061741	0.401094931749362	218	611	0.12497739453097	26336000	51
20220922 205419	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	855	TRUE	757577	0.0108526373995658	0.844293061117486	268	432	0.147270965109045	26490000	52
20220922 205515	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	8	TRUE	757577	0.0143950340321421	0.559603929658968	295	148	0.0598082574982472	21124000	53
