fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	prob_corte	ganancia	iteracion
20220924 171156	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	673	TRUE	762101	0.010212033251765	0.343537124127689	4003	496	0.0581494412069316	26818000	35
20220924 172504	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1145	TRUE	762101	0.0107250434525186	0.990818064434174	1502	401	0.0383178338686991	28222000	36
20220924 173720	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	194	TRUE	762101	0.0104320742497949	0.979684818487995	146	402	0.034232712240174	27102000	37
20220924 173828	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	72	TRUE	762101	0.0959146810621537	0.979045789197693	5693	1024	0.0591965793455644	26238000	38
20220924 175007	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1144	TRUE	762101	0.0104538885411267	0.959292141657996	2021	379	0.0392395375222626	27680000	39
20220924 175736	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	779	TRUE	762101	0.0113344577056192	0.988015822943081	3728	45	0.0466839436257931	27176000	40
20220924 181047	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1152	TRUE	762101	0.0101223365019959	0.84121963269631	1476	410	0.0374456669670643	28360000	41
20220924 182356	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1020	TRUE	762101	0.0102045350265856	0.203511302106281	1347	312	0.048184604208416	28524000	42
20220924 183952	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	576	TRUE	762101	0.0100625785701734	0.422772155841875	631	470	0.0480580612711528	27820000	43
20220924 184925	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	785	TRUE	762101	0.0148366677180476	0.200203095391192	3216	321	0.0479623418486088	27834000	44
20220924 190407	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1137	TRUE	762101	0.0101502155180845	0.207373068589817	1353	28	0.0497501897292943	28106000	45
20220924 191231	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	574	TRUE	762101	0.0139821333005891	0.20499306050236	1315	331	0.045384274666618	28154000	46
20220924 191840	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	380	TRUE	762101	0.0195682503464476	0.200522333114917	1498	479	0.0503211192257433	27822000	47
20220924 192334	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	316	TRUE	762101	0.0275396541707425	0.21461255599407	1363	143	0.0475477889679638	28282000	48
20220924 193424	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1793	TRUE	762101	0.0103594262421794	0.701365646440838	7979	279	0.048925163834257	26844000	49
20220924 195002	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1084	TRUE	762101	0.0102091143213879	0.363109995304645	7973	43	0.0662887631643744	25986000	50
20220924 200130	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	907	TRUE	762101	0.010010906204793	0.708414108847496	1441	277	0.0484521136111889	28014000	51
20220924 200900	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	352	TRUE	762101	0.0100603393719878	0.217518146606261	34	64	0.0603401947670152	26318000	52
20220924 202233	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1115	TRUE	762101	0.0101961638252232	0.21606658040678	2292	1017	0.0639023682875206	26966000	53
20220924 202843	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	854	TRUE	762101	0.0100580296502968	0.782150192617393	1245	18	0.0377333482251672	27630000	54
20220924 203809	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	599	TRUE	762101	0.0101405103297144	0.209583370975012	2189	195	0.0708308591172374	26644000	55
20220924 204425	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	560	TRUE	762101	0.0460274870636166	0.279328114453992	7984	1016	0.0543158720776824	26994000	56
20220924 205442	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	790	TRUE	762101	0.0105242471443921	0.224394579972814	5352	988	0.0719418364652158	26022000	57
20220924 205528	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	46	TRUE	762101	0.299076653708554	0.901944839248045	7978	1024	0.0527840927206807	25644000	58
20220924 210839	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1286	TRUE	762101	0.012055562443647	0.749396757747636	1614	394	0.0299291564750405	28292000	59
20220924 212757	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1884	TRUE	762101	0.010348742708831	0.200973464143396	2031	335	0.0293903887873388	28104000	60
