fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	prob_corte	ganancia	iteracion
20220920 023618	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	191	TRUE	999983	0.0360477742417669	0.491986422393164	3075	18	0.0237522519550781	25852000	35
20220920 023655	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	191	TRUE	999983	0.036767471519697	0.49087292316671	3077	18	0.0238181175315793	25722000	36
20220920 023759	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	515	TRUE	999983	0.0365674283339684	0.504915077596456	3076	16	0.0242258021904383	26046000	37
20220920 023915	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	562	TRUE	999983	0.0364973501534555	0.509875308540724	3075	16	0.02439299343283	26272000	38
20220920 024007	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	396	TRUE	999983	0.0361639501098888	0.490832842533831	3076	17	0.0245194822768809	25788000	39
20220920 024042	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	158	TRUE	999983	0.03511575924912	0.504895680427095	3078	18	0.024203793497911	25366000	40
20220920 024147	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	523	TRUE	999983	0.0352931143540549	0.505358123118482	3077	16	0.0231414054830075	25920000	41
20220920 024223	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	201	TRUE	999983	0.0350405052991803	0.495378516553794	3078	16	0.0234908965574141	25426000	42
20220920 024310	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	310	TRUE	999983	0.0364519324728386	0.507748613920862	3075	16	0.0244432678365481	26110000	43
20220920 024409	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	455	TRUE	999983	0.0366975155429736	0.508917978046555	3075	16	0.0243490614360864	26282000	44
20220920 024458	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	305	TRUE	999983	0.0369885091517158	0.509671681932272	3075	16	0.0242119809623343	26170000	45
20220920 024559	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	476	TRUE	999983	0.0366773587840724	0.50966671884783	3076	16	0.0243462575918138	26002000	46
20220920 024723	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	734	TRUE	999983	0.0351913143808833	0.501111367341041	3075	17	0.0232883035962325	25744000	47
20220920 024835	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	597	TRUE	999983	0.0352543278946471	0.504665863108612	3077	17	0.0243874224784595	25968000	48
20220920 024933	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	447	TRUE	999983	0.0362861338122484	0.509997453099108	3075	16	0.0243160321886485	26108000	49
20220920 025033	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	493	TRUE	999983	0.0366566798010052	0.509994248907946	3075	16	0.0243184671286105	25786000	50
20220920 025131	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	446	TRUE	999983	0.0367109967284017	0.508309275140522	3075	16	0.0245324505326308	25792000	51
20220920 025244	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	542	TRUE	999983	0.0357386866129269	0.502989700854966	3075	17	0.0246152606864949	26034000	52
20220920 025345	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	435	TRUE	999983	0.0358977316802698	0.492816784661729	3079	17	0.0241631715016731	26342000	53
20220920 025437	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	379	TRUE	999983	0.0369848426148058	0.493132501442712	3078	18	0.0230107731749344	25778000	54
20220920 025516	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	195	TRUE	999983	0.0366698765351945	0.503320932641327	3078	16	0.0242125496766524	25768000	55
20220920 025623	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	543	TRUE	999983	0.0351108715083739	0.508674835559986	3078	17	0.0239224571490462	25702000	56
20220920 025717	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	384	TRUE	999983	0.0369188030361417	0.504806621853109	3078	17	0.024335936407171	26176000	57
20220920 025749	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	155	TRUE	999983	0.0360068216975541	0.500275174055658	3076	18	0.0225842636526871	25608000	58
20220920 025829	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	224	TRUE	999983	0.0363819251597067	0.508252389240712	3077	17	0.0236262017934496	26034000	59
